name,keysig,mode,melody
deut385,-1,0,(60 62 60 59 60 65 64 62 60 58 58 57 58 67 64 60 58 57 60 62 64 65 60 60 62 60 58 57 55 64 60 60 62 60 62 64 60 64 60 60 62 60 62 64 60 60 65 60 62 58 57 55 57 60 65 60 62 67 65 64 65)
deut3850,-2,9,(62 67 70 69 69 74 72 70 69 62 67 70 69 69 74 72 70 69 74 74 72 74 70 69 70 67)
deut3851,-4,9,(65 68 65 72 72 72 68 68 67 67 65 67 67 67 68 70 72 73 72 70 68 67 67 65)
deut3852,-1,9,(57 62 62 62 62 64 65 67 64 64 64 57 62 62 65 64 62 62 69 69 69 69 67 67 67 65 65 64 62 69 57 69 69 67 69 69 67 69 72 70 69 67 69 67 65 65 65 65 65 65 65 64 62 69 62)
deut3853,-1,0,(60 65 65 67 70 69 65 69 67 65 64 67 65 60 65 65 67 70 69 65 69 67 65 64 65)
deut3854,-1,0,(72 69 72 65 60 65 67 69 67 69 70 72 70 69 67 65 72 69 72 65 60 65 67 69 67 69 70 72 70 69 67 65 62 64 65 67 64 65 67 69 65 72 70 69 65 72 70 69 67 65 67 69 70 67 72 70 69 67 65)
deut3855,-1,0,(72 69 72 65 60 65 67 69 67 69 70 72 70 69 67 65 72 69 72 65 60 65 67 69 67 69 70 72 70 69 67 65 62 64 65 67 64 65 67 69 65 72 70 69 65 72 70 69 67 65 67 69 70 67 72 70 69 67 65)
deut3856,-2,9,(67 67 69 70 67 74 72 70 69 69 67 67 74 76 77 74 79 76 74 79 81 79 77 74 77 74 70 77 77 74 79 74 74 72 70 72 72 74 70 67 65 77 77 74 79 74 74 72 70 69 69 67)
deut3857,0,0,(60 60 60 59 57 55 60 62 64 62 64 60 62 69 67 64 60 59 57 62 60 59 57 55 55 60 62 64 64 62 64 69 67 65 64 62 60 59 64 62 60 59 57 55 67 64 65 67 65 64 62 60 62 60)
deut3858,0,0,(60 57 59 60 60 62 62 60 60 64 62 67 65 64 62 60 62 60 60 57 59 60 60 62 62 60 60 64 62 67 65 64 62 60 62 60 64 62 62 60 59 60 57 55 55 57 59 60 60 64 62 67 65 64 62 60 62 60)
deut3859,2,0,(62 67 69 71 71 74 72 71 69 71 69 67 67 69 71 71 69 67 65 64 64 67 64 62 64 60 62 64 64 65 64 62 62 67 72 71 67 67 71 71 69 67 62 67 72 71 67 67 71 71 69 67 65 64 62 69 67 65 64 69 64)
deut386,-2,0,(74 72 75 74 77 75 79 77 75 74 72 72 75 74 74 74 76 74 73 72 72 74 72 77 70 77 69 72 70 69 72 74 75 75 77 75 75 74 74 75 77 70 79 77 75 75 73 72 72 75 73 73 72 72 72 72 74 75 72 77 75 74 79 72 77 69 70)
deut3860,-1,9,(62 65 65 67 69 70 69 65 65 67 69 69 69 69 69 67 65 64 62 69 69 69 67 65 62 60 60 62 64 65 67 65 64 62 62 65 67 69 69 70 69 67 69 70 69 67 65 64 62 60 67 69 67 65 62 64 65 64 62 61 62)
deut3861,-1,0,(72 72 69 65 67 69 70 72 69 70 69 72 72 69 67 65 70 67 72 69 69 69 69 69 70 72 72 72 70 69 67 65 64 62 60 60 65 65 67 67 69 70 72 69 69 67 65 69 67 65)
deut3862,-1,0,(65 65 65 65 62 60 67 67 67 69 70 67 67 65 69 70 70 70 69 67 67 67 69 72 72 70 69 67 67 69 70 67 67 65)
deut3863,0,0,(60 57 59 60 60 62 62 60 60 64 65 67 65 64 67 65 64 65 64 62 60 60 57 59 60 60 62 62 60 60 64 65 67 65 64 67 65 64 65 64 62 60 67 64 62 60 60 62 62 57 57 55 55 62 60 60 59 57 58 57 55 53 55 53 60 57 57 62 60 60 59 57 59 59 57 55 57 59 60 59 57 55 53 55 55 53 65 62 62 67 65 64 65 65 67 65 64 64 62 60 62 60)
deut3864,-2,9,(67 70 70 72 72 74 74 74 79 79 77 74 77 75 74 72 70 70 77 76 74 72 70 69 67 65 75 74 72 70 69 67 72 70 69 67 66 67 69 67)
deut3865,-1,0,(65 65 65 69 65 72 72 77 76 72 74 72 69 65 72 72 74 76 77 76 74 72 70 69 67 65 69 72 74 72 69 70 69 67 69 70 72 69 67 74 72 70 69 67 65 67 74 72 69 70 67 65)
deut3866,0,9,(69 69 69 69 71 72 71 69 67 66 67 64 67 69 71 69 68 69 69 69 69 69 71 72 71 69 67 66 67 64 67 69 71 69 68 69 71 71 71 71 69 74 72 71 69 67 69 67 67 71 67 74 72 74 72 71 69 67 69 74 69 69 69 71 72 71 69 67 66 67 64 67 69 71 69 68 69)
deut3867,-1,0,(65 65 67 69 70 72 72 72 72 74 72 72 70 72 72 72 72 74 70 72 70 69 67 69 72 72 70 69 67 65 72 72 70 69 67 65 65 67 65 65 67 69 70 72 74 72 72 69 70 72 74 72 70 69 67 65)
deut3868,1,0,(67 67 74 77 76 74 69 69 67 69 74 74 72 70 69 70 70 67 67 67 74 77 76 74 69 69 67 69 74 74 72 70 69 70 70 67 72 72 72 72 70 69 67 70 69 65 67 67 65 64 62 64 64 62 67 67 69 70 72 69 67 74 77 76 74 72 74 72 70 69 70 69 67 65 65 67 70 69 72 74 70 69 67 69 69 67)
deut3869,1,0,(67 67 74 77 76 74 69 67 69 70 72 69 67 67 74 77 76 74 69 70 67 69 70 72 69 72 72 72 72 70 69 67 69 70 67 65 67 69 69 65 65 67 69 70 67 74 77 76 74 72 70 69 67 66 67 70 70 70 72 69 67)
deut387,3,0,(73 69 64 76 74 73 71 69 69 69 69 71 74 66 71 64 62 61 69 69 64 76 74 73 71 69 69 69 69 78 76 74 73 71 69 76 64 62 62 61 61 66 66 64 64 69 73 76 64 66 74 71 68 69)
deut3870,1,0,(67 67 67 74 77 76 74 69 67 74 72 72 74 70 69 67 67 67 74 77 76 74 69 67 74 72 72 74 70 69 70 72 77 77 74 72 70 75 74 72 70 69 67 67 72 72 72 74 75 72 74 74 74 74 72 70 69 67 66 67 69 70 74 74 69 67)
deut3871,-1,0,(65 65 69 67 65 64 65 67 69 69 70 67 65 65 65 69 67 65 64 65 67 69 69 70 67 65 65 69 67 69 70 72 65 70 69 69 69 67 65 64 65 67 69 70 72 69 67 65)
deut3872,-1,0,(65 65 65 69 67 65 65 67 69 69 72 72 69 70 67 65 65 65 65 69 67 65 65 67 69 69 72 72 69 70 67 65 69 69 69 67 67 65 64 62 67 67 60 65 65 65 65 67 67 65 65 67 67 67 67 69 70 72 74 72 70 69 67 65 67 65)
deut3873,1,0,(67 67 67 69 71 72 72 74 76 76 74 74 72 74 76 72 74 67 69 74 74 72 74 71 69 67 74 72 69 71 72 70 70 69 67 69 67 69 74 74 72 72 74 72 71 69 72 69 69 67 65 67 69 67 67 71 72 69 69 67 66 67 69 71 69 71 72 74 76 74 74 74 71 72 74 72 72 71 69 67)
deut3874,2,0,(67 71 69 74 72 71 73 74 74 71 67 67 69 71 72 69 74 74 72 71 69 67 69 67 62 71 69 71 72 74 72 74 71 67 67 67 71 71 69 67 62 64 65 67 70 67 65 64 62 64 65 67 70 69 65 67 69 65 64 62)
deut3875,-1,0,(65 65 65 69 69 74 74 72 72 69 67 65 65 65 65 69 69 74 74 72 72 69 67 65 64 65 65 69 69 67 67 62 60 69 67 69 70 72 74 72 70 69 65 64 65 69 67 65)
deut3876,-1,0,(65 65 69 67 65 64 62 60 65 65 69 67 65 65 65 69 67 65 64 62 60 65 65 69 67 65 65 69 69 70 70 72 72 70 72 65 69 67 65 65 69 69 70 70 72 65 67 69 69 67 65 64 62 60 65 65 69 67 65)
deut3877,-1,0,(65 65 69 67 65 64 62 69 70 67 69 67 65 65 65 69 67 65 64 62 69 70 67 69 67 65 65 69 69 70 70 72 67 72 69 69 67 65 64 62 69 70 67 69 67 65)
deut3878,-1,0,(65 69 67 65 64 62 60 65 65 69 67 65 65 69 67 65 64 62 60 65 65 69 67 65 65 69 69 70 70 72 72 74 72 70 69 67 65 65 69 69 70 70 72 65 69 69 67 65 64 62 60 65 65 69 67 65)
deut3879,-1,0,(77 76 74 72 70 69 67 65 67 64 62 74 72 74 76 76 77 74 72 72 74 76 69 69 72 70 69 70 67 65 65 67 69 62 69 70 72 69 69 74 74 72 77 76 74 69 69 72 72 74 77 76 74 72 70 69 67 65 67 65)
deut388,2,0,(57 62 50 54 50 57 59 57 64 66 64 62 66 64 57 62 57 66 66 64 62 61 61 62 64 66 62 59 57 57 64 57 66 57 67 66 64 64 66 66 66 66 62 61 59 67 67 67 67 67 67 64 64 64 64 64 64 64 66 62 59 56 57 50)
deut3880,-1,0,(65 69 69 69 65 72 74 72 74 72 74 72 70 69 67 65 65 69 69 69 65 72 74 72 74 72 74 72 70 69 67 65 77 77 77 76 76 77 74 72 77 76 79 77 76 74 72 74 72 70 69 67 65)
deut3881,-1,0,(69 72 74 76 76 69 77 76 74 72 69 72 74 70 69 67 65 72 74 72 77 76 74 72 77 77 77 76 74 72 69 70 69 77 76 74 72 70 69 67 65)
deut3882,-1,9,(60 62 64 65 62 60 62 64 65 67 64 62 60 62 64 65 62 60 62 64 65 67 64 62 62 69 69 69 67 67 69 67 65 64 62 62 57 57 62 60 62 64 65 64 62 65 64 62 69 67 64 62)
deut3883,-2,9,(67 67 69 70 67 65 67 69 70 72 69 67 67 67 69 70 67 65 67 69 70 72 69 67 69 65 65 67 69 70 72 70 69 67 65 67 69 69 67 67 69 67 65 67 69 70 72 70 69 67 66 67)
deut3884,-1,0,(65 65 72 69 65 64 65 67 60 62 65 65 64 65 65 65 72 69 65 64 65 67 60 62 65 65 64 65 69 65 72 72 70 69 67 67 70 69 67 69 65 67 72 70 69 67 65 64 65 67 60 62 65 65 64 65)
deut3885,-1,0,(65 65 65 69 69 72 72 69 72 72 72 70 69 67 65 65 65 65 69 69 72 72 69 72 72 72 70 69 67 65 72 72 72 72 70 69 67 69 70 70 72 69 67 72 74 72 72 69 65 72 69 72 72 72 70 69 67 65)
deut3886,-1,0,(65 65 65 69 65 72 72 69 72 72 72 70 69 67 65 65 65 65 69 65 72 72 69 72 72 72 70 69 67 65 72 72 72 72 70 69 67 67 69 70 72 69 70 67 72 72 72 72 69 65 72 69 72 72 72 69 70 67 65)
deut3887,-1,0,(60 65 65 69 69 72 72 69 72 72 72 70 69 67 65 60 65 65 69 69 72 72 69 72 72 72 70 69 67 65 72 74 72 72 70 69 67 69 70 70 72 69 70 67 72 74 72 72 69 65 72 69 72 72 72 69 70 67 65)
deut3888,-1,0,(65 65 65 67 67 69 69 69 69 72 72 69 67 69 67 65 64 65 69 70 72 69 72 70 69 67 69 67 65 64 69 67 65 64 60 65 67 69 67 65 67 70 69 67 65 64 65)
deut3889,0,0,(60 60 60 64 60 67 67 72 71 67 69 67 64 60 67 69 71 67 72 71 69 67 64 65 62 60 60 67 67 65 64 65 64 60 64 69 67 65 62 69 67 67 65 64 60 62 69 67 64 65 62 60)
deut389,2,0,(62 61 59 57 59 57 55 54 55 54 52 50 57 62 61 59 57 56 57 59 52 57 49 50 52 57 57 59 61 62 64 62 61 59 57 55 54 52 57 55 54 52 50 54 57 54 57 62 66 64 62 57 62 64 66 64 62 64 66 67 64 62 61 62)
deut3890,-2,0,(70 70 70 70 67 65 72 74 72 70 69 67 65 67 65 70 70 70 69 65 70 72 72 72 72 74 74 72 70 72 72 77 75 74 72 70 75 72 74 72 70 69 70)
deut3891,3,0,(69 69 69 69 68 64 71 73 71 69 68 66 64 69 69 69 69 68 64 71 73 71 69 68 66 64 64 69 69 68 64 69 71 71 71 71 73 73 71 69 71 71 76 74 73 71 69 74 71 73 71 69 68 69)
deut3892,1,0,(79 79 79 76 76 72 72 79 79 79 79 79 74 74 74 74 72 72 74 72 71 72 74 72 71 69 67)
deut3893,-2,9,(67 67 67 74 74 74 72 70 69 67 72 72 74 72 70 69 67 67 69 69 69 72 70 69 67 70 69 67 66 67 69 69 74 72 70 69 67)
deut3894,0,9,(69 69 69 72 72 71 71 69 69 74 72 71 72 71 69 71 71 71 71 74 74 74 72 71 69 67 69 71 72 71 69 69 67 67 69 71 72 74 76 74 72 71 69 68 69)
deut3895,-2,9,(67 67 67 70 69 67 66 67 72 70 69 67 67 69 70 69 67 65 64 69 70 72 74 74 74 74 72 70 69 67)
deut3896,0,9,(69 69 69 72 74 76 69 72 74 76 69 69 69 72 74 76 69 72 74 76 72 72 72 72 76 77 76 74 72 71 69)
deut3897,-1,0,(65 69 69 70 70 72 72 65 65 72 72 72 72 67 67 69 70 72 70 69 67 65 64 64 62 60 62 64 65)
deut3898,-1,0,(65 65 67 69 70 72 69 69 74 72 70 72 69 69 74 74 72 69 72 70 69 67 65 65 65 69 67 65 64 64 62 64 65 65 65 64 62 60 65 65 65 65 64 65 64 62 60 65 69 67 65 65 64 62 60 67 67 67 67 65)
deut3899,-1,9,(62 62 62 69 69 72 72 65 67 69 70 69 67 69 69 69 72 71 69 67 70 69 69 62 69 72 70 69 70 69 67 64 65 67 64 62)
deut390,-2,0,(70 70 74 74 77 74 79 79 77 74 70 77 75 74 74 74 73 71 73 74 74 75 75 74 77 75 72 70 74 72 70)
deut3900,-1,9,(62 62 62 69 69 72 69 65 65 69 70 72 74 70 69 62 62 64 65 67 69 69 62 69 72 69 67 65 64 62)
deut3901,1,0,(67 67 67 74 79 77 76 72 72 77 74 76 74 79 77 76 74 76 74 79 77 76 77 74 74 72 70 69 67 70 69 70 77 74 72 70 72 70 69 67 69 67)
deut3902,-1,0,(65 65 67 69 70 72 72 72 67 69 70 72 69 67 65 67 67 67 67 69 70 70 70 69 67 65 65 64 65 64 62 60 67 67 67 67 69 70 70 70 69 67 65 65 64 65)
deut3903,-1,0,(65 67 65 64 65 67 69 65 65 69 69 70 70 72 72 67 69 70 72 72 70 69 67 65 67 64 65 67 69 72 70 69 67 65 67 64 65)
deut3904,-2,9,(67 67 67 67 69 70 70 70 70 70 70 74 72 70 70 70 70 70 70 70 69 67 65 67 69 70 72 70 67 69 67)
deut3905,-1,0,(65 65 72 72 69 72 72 70 69 67 69 70 67 65 65 69 67 69 70 72 67 67 69 67 69 70 72 67 69 65)
deut3906,-1,0,(65 69 67 69 70 72 72 72 70 69 70 69 67 65 69 70 70 69 65 67 67 65 65 65 70 70 69 65 67 67 65 65)
deut3907,-1,0,(65 67 67 67 62 65 64 62 60 60 65 60 65 67 69 67 67 69 69 67 67 69 67 67 65 69 72 69 72 69 72 69 72 69 70 67 65)
deut3908,-1,0,(65 65 65 69 69 65 67 69 70 72 70 69 67 65 67 67 65 65 65 69 67 65 60 62 64 65 65 69 72 70 69 67 65 69 67 67 65)
deut3909,1,0,(67 67 67 71 71 67 69 71 72 74 72 71 69 67 67 67 67 71 71 67 69 71 72 74 72 71 69 67 67 67 71 69 69 62 64 66 67 67 71 74 72 71 69 67)
deut391,3,0,(64 76 74 73 71 69 64 64 69 71 69 74 73 71 76 76 74 73 76 74 71 69 64 64 69 78 76 74 73 71 71 71 71 78 75 76 71 71 73 66 66 71 69 68 64 74 71 68 64 76 74 73 76 69 69 74 71 68 69)
deut3910,-1,0,(65 65 65 65 67 69 72 65 65 65 64 62 60 72 72 69 69 72 72 70 69 67 69 69 65 65 70 70 67 69 70 72 72 72 70 69 67 65)
deut3911,1,0,(72 67 69 72 71 69 67 74 76 74 72 71 69 67 69 70 69 67 70 67 65 69 72 69 67 69 67)
deut3912,-1,0,(65 65 69 67 65 64 64 62 69 70 67 65 64 62 64 65 62 60 72 72 72 72 69 65 69 67 65 64 62 64 60 62 64 65 69 67 67 65)
deut3913,0,0,(55 60 60 60 62 59 57 55 60 59 55 57 57 55 55 60 60 67 65 64 62 60 62 64 62 60 59 57 59 55 57 59 60 62 64 62 60)
deut3914,1,0,(67 67 67 72 69 71 72 74 67 72 74 76 74 72 71 72 74 72 72 71 72 74 76 76 74 72 71 69 67 72 69 71 72 74 72 71 71 69 67 69 67)
deut3915,-1,0,(65 65 65 70 65 67 69 70 70 69 70 72 74 72 70 70 69 70 72 74 72 70 69 67 67 65 72 70 69 67 65 67 65)
deut3916,1,0,(67 67 74 76 74 72 72 71 69 69 72 72 72 71 69 71 72 71 72 74 74 67 69 69 71 72 72 69 67 66 64 62 62 69 71 72 71 72 74 76 74 74 71 72 69 67 67 67 74 77 76 74 72 71 69 69 72 72 74 72 71 69 71 72 71 72 74 74 67 69 71 72 69 67 65 64 62 62 69 71 72 71 72 74 76 74 72 71 72 69 71 76 74 72 71 72 69 67)
deut3917,1,0,(67 67 71 69 67 74 74 67 74 74 72 71 69 67 74 69 74 72 71 69 67 72 71 69 74 71 69 71 67 69 71 72 69 67)
deut3918,-2,9,(67 67 70 69 67 74 74 67 74 74 72 70 69 74 72 70 69 67 74 70 67 69 70 72 69 67)
deut3919,1,0,(67 67 67 67 67 69 69 74 74 69 74 72 70 69 74 74 74 74 74 72 69 70 67 69 72 74 70 69 67 69 67 74 77 74 74 70 72 69 67)
deut392,0,0,(55 55 60 60 64 64 62 60 59 60 64 64 62 60 59 59 57 55 54 57 55 55 55 60 60 64 64 62 60 59 60 64 64 62 60 59 59 57 55 54 57 55 62 62 60 60 59 57 55 55 57 55 53 52 60 57 60 55 60 64 62 60 59 60 62 62 60 60 59 57 55 55 57 55 53 52 60 57 60 55 60 64 62 60 59 60)
deut3920,1,0,(67 67 67 67 67 69 69 74 74 69 74 72 70 69 74 74 74 74 74 72 69 70 67 69 72 70 69 67 69 67 74 77 74 70 72 69 67)
deut3921,-2,9,(62 67 66 67 74 72 74 70 69 67 67 69 67 69 74 72 74 69 69 70 69 67 67 69 70 72 74 72 70 69 67 66 64 62 74 70 72 70 69 67 66 67)
deut3922,-2,9,(67 70 70 72 72 74 67 74 72 74 76 77 76 77 76 74 72 70 72 77 77 74 77 79 77 76 74 77 75 74 74 70 72 74 74 72 70 69 67 69 69 69 69 74 72 70 69 67 69 69 70 77 77 74 75 79 77 76 74 77 75 74 74 70 72 74 72 70 70 69 67 69 67)
deut3923,-1,0,(65 65 65 69 70 72 69 65 77 77 77 76 72 74 72 65 72 77 76 72 74 72 72 69 74 72 70 69 67 65 64 62 60 60 65 67 69 70 72 70 69 67 65)
deut3924,1,0,(67 67 67 67 67 69 69 69 76 77 76 74 72 74 74 76 76 76 76 77 76 74 72 69 71 72 74 74 74 72 71 67 67 69 71 72 74 76 74 72 71 69 67)
deut3925,-1,0,(65 69 70 72 77 72 69 70 72 72 77 76 74 72 79 77 76 72 74 72 72 77 72 72 69 72 70 69 65 67 65 69 72 65 67 65 72 70 69 65 67 65)
deut3926,-1,0,(60 65 65 67 69 70 69 67 72 69 65 67 64 65 60 65 65 67 69 70 69 67 72 69 65 67 64 65 65 67 69 70 67 69 70 72 75 74 72 72 70 72 72 72 72 69 70 72 69 70 69 67 70 69 65 67 64 65)
deut3927,1,0,(67 67 67 69 71 72 72 72 72 72 72 69 69 74 72 71 72 69 67 67 67 67 69 71 72 72 72 72 72 72 69 69 74 72 71 72 69 67 71 72 72 71 76 74 72 74 72 72 72 72 69 71 72 72 69 71 72 74 76 72 74 72 71 69 67 69 67)
deut3928,1,0,(67 67 67 67 69 71 72 72 72 72 72 72 71 72 74 72 71 69 67 69 67 67 67 67 67 69 71 72 72 72 72 72 72 71 72 74 72 71 69 67 69 67 67 72 72 71 72 74 72 74 72 72 71 72 69 72 74 72 69 67 72 74 76 69 74 72 71 72 69 67)
deut3929,0,0,(72 72 72 67 67 69 71 72 72 71 69 74 71 72 69 67 72 72 72 67 67 69 71 72 72 71 69 74 71 72 69 67 64 65 65 64 67 69 72 71 72 72 71 72 69 67 72 72 72 72 72 69 69 67 65 64)
deut393,2,0,(57 62 61 59 57 55 54 52 54 55 54 57 59 57 59 61 59 61 62 66 62 57 62 61 59 57 55 54 52 54 55 54 57 59 57 59 61 59 61 62 66 62 57 57 62 66 64 61 57 62 59 56 57 57 57 62 66 64 61 57 62 59 56 57 57 54 50 57 62 66 64 62 61 62 57 54 50 57 62 66 64 62 61 62)
deut3930,-1,0,(65 65 65 69 67 69 70 69 67 69 67 65 65 69 69 70 72 72 67 69 70 70 69 70 72 72 67 69 70 69 67 65 69 70 72 72 67 69 70 70 69 67 65 70 69 67 65)
deut3931,-1,0,(65 65 65 72 69 70 67 69 65 65 65 72 69 70 67 69 65 65 65 65 65 65 67 69 70 67 65 69 70 67 65 65 69 69 70 70 72 70 69 67 65)
deut3932,-1,0,(65 65 65 72 72 69 70 67 69 65 65 65 72 72 69 70 67 69 69 65 65 69 69 65 67)
deut3933,0,0,(60 62 62 60 65 62 64 65 65 62 64 65 67 64 62 60 62 60 60 62 62 60 65 62 64 65 65 62 64 65 67 64 62 60 62 60 65 62 64 65 60 62 60 58 57 53 60 62 64 65 67 65 64 62 65 64 62 60 62 62 60 58 58 57 53 55 57 58 60 60 62 65 64 62 62 60 60 59 57 59 60)
deut3934,-2,9,(67 70 72 74 77 76 74 72 72 74 74 70 67 74 72 70 69 67 65 65 70 72 74 70 74 72 70 69 67 72 70 69 67 69 67)
deut3935,-1,0,(65 69 72 74 72 70 69 67 65 72 74 77 76 74 72 74 72 70 69 65 69 72 74 72 65 69 72 74 72 70 69 67 65 77 76 77 79 77 76 74 72 74 77 72 70 69 67 65 72 77 76 74 72 72 69 72 69 65 70 69 67 65)
deut3936,-1,0,(65 65 65 72 72 74 76 77 72 70 72 69 67 65 65 65 65 72 72 74 76 77 72 70 72 69 67 65 72 72 70 69 65 69 70 72 77 79 76 77 74 72 72 72 74 76 72 77 74 72 72 74 77 76 74 72 69 67 65 69 72 69 67 65)
deut3937,-2,9,(67 74 74 72 69 70 72 69 74 74 74 72 69 70 72 69 67 65 64 62 74 77 74 72 70 72 69 69 67)
deut3938,-2,9,(67 67 70 69 67 74 74 74 70 72 74 74 72 72 70 67 67 70 69 67 74 74 74 70 72 74 74 72 72 70 70 70 74 72 70 69 67 74 72 69 70 69 67 65 74 77 77 76 74 74 72 74 70 72 74 70 72 69 67)
deut3939,-1,0,(65 65 67 69 69 67 65 70 69 69 67 65 64 65 67 65 65 65 67 69 69 67 65 70 69 69 67 65 64 65 67 65 69 67 65 64 65 67 65 62 60 65 65 67 69 69 67 65 70 69 69 67 65 64 65 67 65)
deut394,0,0,(55 60 59 60 62 64 65 67 65 64 62 60 59 62 65 57 59 60 64 55 59 60 62 62 61 62 67 66 64 62 61 62 59 57 57 59 59 55 55 57 55 60 64 59 60 57 55 57 59 60 62 64 62 62 64 62 67 63 64 59 60 57 55 59 57 55 55 57 59 60 62 64 65 64 65 62 60 59 60 64 55 64 60 59 62 67 65 64 64 64 64 64 67 65 64 62 60 62 59 60 64 65 62 60 59 60 64 55 64 60 59 62 67 65 64 64 64 64 64 67 65 64 62 60 62 59 60)
deut3940,0,9,(69 69 69 67 69 72 71 69 71 71 67 72 71 71 69 69 68 69 69 69 69 67 69 72 71 69 71 71 67 72 71 71 69 69 68 69 72 71 69 67 69 64 64 62 64 72 71 69 67 69 64 64 62 64 69 69 69 69 71 72 71 69 71 69 67 69 72 71 71 69 69 68 69)
deut3941,0,9,(69 69 69 69 71 72 71 69 67 69 72 71 69 69 68 69 69 69 69 69 71 72 71 69 67 69 72 71 69 69 68 69 72 71 69 67 65 64 64 64 72 71 69 67 65 64 64 64 64 69 69 69 71 72 71 69 67 69 72 71 69 69 68 69)
deut3942,-2,9,(67 67 67 67 62 67 69 70 72 74 70 69 67 69 69 67 67 69 69 74 69 70 69 67 72 69 67 67 67 67 62 67 69 70 72 74 70 69 67 69 69 67 67 69 69 74 69 70 69 67 72 69 69 70 69 74 72 70 69 67 69 65 67 69 67 65 64 62 64 62 62 67 66 67 69 70 69 67 74 74 74 69 74 72 70 72 69 67 74 70 69 67 62 67 69 70 72 74 70 69 67 69 67)
deut3943,0,9,(69 69 69 69 64 69 68 69 71 72 71 69 69 71 71 76 71 72 71 69 69 69 69 64 69 68 69 71 72 71 69 69 71 71 76 71 72 71 71 72 71 76 74 72 71 69 71 67 64 71 69 67 66 64 66 64 64 64 64 71 71 67 66 64 76 76 76 71 76 74 72 71 76 72 71 74 72 71 69)
deut3944,-1,0,(65 65 65 69 65 69 70 72 72 69 74 72 70 69 67 65 67 65 65 65 65 69 65 69 70 72 72 69 74 72 70 69 67 65 67 65 65 69 69 67 69 70 72 70 72 72 72 72 74 74 72 70 69 70 69 69 69 65 67 72 74 74 72 70 69 67 65 70 69 67 65)
deut3945,1,0,(67 67 67 67 67 65 65 62 62 70 70 72 70 69 67 67 67 67 67 67 65 65 62 62 70 70 72 70 69 67 67 70 72 74 70 72 67 72 72 70 69 67 65 67 69 70 72 67 70 69 67)
deut3946,1,9,(69 69 69 72 72 71 69 69 69 64 67 65 64 69 69 69 72 72 71 69 69 69 64 67 65 64 72 72 72 71 72 74 72 71 69 67 72 71 72 74 72 71 72 72 74 74 76 74 72 71 69 71 69 71 72 67 69 67 65 64)
deut3947,1,9,(69 69 69 72 72 71 69 69 69 64 67 66 64 69 69 69 72 72 71 69 69 69 64 67 66 64 72 72 71 72 74 69 67 72 71 72 74 71 72 72 74 74 76 74 72 71 69 71 69 71 72 67 69 66 64)
deut3948,-1,0,(65 64 62 60 65 64 65 67 69 65 67 69 70 69 69 69 67 69 70 72 70 69 67 65 67 67 65 69 69 67 65 64 62 60 60 65 65 67 69 70 69 67 65 67 69 70 69 69 69 67 69 70 72 70 69 67 65 67 65)
deut3949,1,0,(74 74 71 72 74 76 74 72 76 74 72 71 69 67 74 74 71 72 74 76 74 72 76 74 72 71 69 67 71 72 72 69 71 72 71 69 67 69 69 71 69 71 72 74 71 76 74 72 71 69 69 67)
deut395,3,0,(64 66 68 69 69 71 68 69 68 69 71 73 69 66 63 64 64 66 64 71 71 71 69 68 64 64 66 68 69 69 71 71 73 71 69 68 66 71 64 68 69 64 66 68 69 69 71 71 73 71 69 68 66 71 64 68 69)
deut3950,-1,9,(65 65 69 69 67 69 69 69 67 65 65 64 64 65 67 69 70 67 69 64 65 67 69 70 67 69 69 72 70 69 69 67 67 69 69 67 65 67 64 62)
deut3951,2,0,(62 62 69 69 68 69 69 69 67 65 67 64 64 65 67 69 69 69 68 69 64 65 67 69 69 67 69 69 69 70 72 69 67 67 67 69 67 65 67 64 62)
deut3952,-1,9,(62 62 64 65 67 69 69 69 67 65 65 64 64 65 67 69 69 67 69 69 65 67 69 69 67 65 69 74 69 69 69 67 67 67 69 67 65 67 64 62)
deut3953,-1,0,(69 74 72 70 69 67 69 76 77 77 76 76 74 69 74 72 70 69 67 69 76 77 77 76 76 74 77 76 72 74 76 77 72 74 72 74 70 69 77 76 79 77 76 74 76 69 70 69 67 67 69)
deut3954,-1,0,(69 74 72 70 69 67 69 76 77 77 76 76 74 69 74 72 70 69 67 69 76 77 77 76 76 74 77 76 72 74 76 77 72 74 72 74 70 69 77 76 79 77 76 74 76 69 70 69 67 67 69)
deut3955,1,9,(64 69 67 65 64 62 64 71 72 72 71 71 69 64 69 67 65 64 62 64 71 72 72 71 71 69 72 71 69 69 71 72 72 67 69 67 69 65 64 64 72 71 74 72 71 69 71 64 65 64 62 62 64)
deut3956,0,9,(69 69 69 71 71 71 76 76 74 72 71 72 72 74 74 76 74 74 76 76 74 72 71 71 71 72 72 71 69 71 71 71 64 64 67 67 69 69 71 71 74 69 71 72 76 74 72 72 71 69 69)
deut3957,1,0,(67 71 71 72 74 74 74 74 72 77 76 76 74 72 69 71 72 74 74 74 74 69 72 71 69 67)
deut3958,1,0,(67 71 69 71 72 74 72 71 76 74 72 71 69 67 71 69 76 74 72 71 69 67)
deut3959,2,0,(74 74 74 74 74 69 69 69 69 76 74 72 71 69 74 74 74 74 72 69 72 70 69 67 65 65 65 67 67 69 62 74 72 74 76 74 72 71 69 74 74 74 74 74 72 70 69 74 74 74 74 72 70 69 67 69 65 64 62 67 69 65 64 62)
